,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members
6441,6441,3060,dallos,"Action, Mecha, Sci-Fi",OVA,4.0,6.11,2520.0
6442,6442,33392,gakuen handsome,"Comedy, Parody, School, Shounen Ai",TV,12.0,6.11,10696.0
6443,6443,319,happy world ,"Comedy, Ecchi, Fantasy, Romance",OVA,3.0,6.11,4348.0
6444,6444,27997,kaitou tenshi twin angel kyun kyun tokimeki paradise ova,Magic,OVA,2.0,6.11,362.0
6445,6445,32600,kanojo wa zombie,"Music, Romance",Music,1.0,6.11,387.0
6446,6446,3726,karasu tengu kabuto ougon no me no kemono,"Action, Adventure, Drama, Historical",OVA,1.0,6.11,735.0
6447,6447,1036,kashou no tsuki aki kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2.0,6.11,3621.0
6448,6448,1150,legend of crystania ova,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3.0,6.11,2521.0
6449,6449,3258,lily c a t ,"Horror, Sci-Fi, Space",Movie,1.0,6.11,2068.0
6450,6450,17351,mangirl asobu henshuu girl,"Comedy, Slice of Life",Special,1.0,6.11,3933.0
6451,6451,33201,ojisan to marshmallow special,Comedy,Special,1.0,6.11,6392.0
6452,6452,216,pia carrot e youkoso sayaka no koi monogatari,"Comedy, Romance",Movie,1.0,6.11,1804.0
6453,6453,6704,queen 039 s blade rurou no senshi specials,"Action, Adventure, Ecchi, Fantasy",Special,6.0,6.11,9470.0
6454,6454,4471,shin sos dai tokyo tankentai,Adventure,Movie,1.0,6.11,977.0
6455,6455,8337,shoka,"Action, Fantasy, Historical",Special,1.0,6.11,3355.0
6456,6456,7668,suki desu suzuki kun ,Romance,OVA,2.0,6.11,3514.0
6457,6457,29758,taboo tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12.0,6.11,99460.0
6458,6458,24109,tooryanse,"Music, Supernatural",Music,1.0,6.11,305.0
6459,6459,7174,usaru san,Kids,Special,4.0,6.11,822.0
6460,6460,19447,arata kangatari picture drama,Fantasy,Special,6.0,6.1,1129.0
6461,6461,28815,bamboo blade cm fanfu fufe fo,"Comedy, Parody, Sci-Fi",Special,24.0,6.1,455.0
6462,6462,1269,bio hunter,"Action, Demons, Horror",OVA,1.0,6.1,5719.0
6463,6463,6985,buddha saitan,"Psychological, Romance, Supernatural",Movie,1.0,6.1,3824.0
6464,6464,7420,byulbyul iyagi,"Drama, Psychological",Movie,6.0,6.1,235.0
6465,6465,14537,cinnamon no parade,Fantasy,ONA,1.0,6.1,186.0
6466,6466,31827,comet lucifer garden indigo no shasou kara,"Adventure, Comedy, Fantasy",Special,12.0,6.1,2769.0
6467,6467,8855,eiyuu gaiden mozaicka,Fantasy,OVA,4.0,6.1,558.0
6468,6468,31977,hanabi,"Drama, Music, Romance, Slice of Life",Music,1.0,6.1,162.0
6469,6469,32349,hot minute gudetama,"Comedy, Kids",Special,1.0,6.1,213.0
6470,6470,4091,kagami no genon,Slice of Life,Movie,1.0,6.1,1803.0
6471,6471,31865,kare baka wagahai no kare wa baka de r,"Comedy, Romance, School",ONA,8.0,6.1,4391.0
6472,6472,4460,kikumana,"Dementia, Psychological",ONA,1.0,6.1,4723.0
6473,6473,328,piano,"Drama, Music, Romance, Shoujo, Slice of Life",TV,10.0,6.1,5674.0
6474,6474,9385,rokushin gattai godmars 1982 ,"Action, Mecha, Sci-Fi, Space",Movie,1.0,6.1,304.0
6475,6475,8668,seikon no qwaser picture drama,Ecchi,Special,16.0,6.1,8932.0
6476,6476,31072,show by rock legend of shingan crimsonz,"Comedy, Music",ONA,3.0,6.1,516.0
6477,6477,21067,strange ,"Comedy, Shoujo, Slice of Life",TV,12.0,6.1,21006.0
6478,6478,25049,sushi ninja,"Action, Comedy, Fantasy",ONA,2.0,6.1,287.0
6479,6479,3849,the soultaker tamashii gari komugi daisakusen,Comedy,Special,3.0,6.1,1266.0
6480,6480,28227,white album 2 picture drama,"Drama, Ecchi",Special,2.0,6.1,2296.0
6481,6481,6718,yamato 2520,"Action, Adventure, Military, Sci-Fi",OVA,3.0,6.1,726.0
6482,6482,27789,yodaka no hoshi music ,"Drama, Fantasy, Music, Slice of Life",Music,1.0,6.1,478.0
6483,6483,12145,backkom,"Comedy, Kids",TV,52.0,6.09,423.0
6484,6484,10799,chime,Music,Music,1.0,6.09,3125.0
6485,6485,8551,dr slump movie 11 dr mashirito amp abale chan,"Comedy, Sci-Fi, Shounen",Movie,1.0,6.09,576.0
6486,6486,3104,geisters fractions of the earth,"Action, Sci-Fi",TV,26.0,6.09,670.0
6487,6487,12569,himitsu no akko chan movie ,"Magic, School, Shoujo",Movie,1.0,6.09,228.0
6488,6488,9940,mai no mahou to katei no hi,"Drama, Magic",Special,1.0,6.09,1131.0
6489,6489,2079,majuu senshi luna varga,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4.0,6.09,640.0
6490,6490,25999,minna atsumare falcom gakuen sc,"Comedy, Parody, School, Seinen",TV,12.0,6.09,1366.0
6491,6491,3630,miracle shoujo limit chan,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25.0,6.09,236.0
6492,6492,30886,mu di,Music,Movie,1.0,6.09,145.0
6493,6493,23423,mujaki no rakuen,"Comedy, Ecchi, Romance, School, Seinen",OVA,3.0,6.09,12054.0
6494,6494,33164,musaigen no phantom world limitless phantom world,"Comedy, Fantasy, Supernatural",Special,7.0,6.09,6401.0
6495,6495,4097,nanmu ichibyousokusai,"Historical, Music",Movie,1.0,6.09,251.0
6496,6496,31890,nurse witch komugi chan r,"Comedy, Magic, Parody",TV,12.0,6.09,7376.0
6497,6497,12135,ra radio noise planet,"Adventure, Psychological, Sci-Fi",OVA,1.0,6.09,595.0
6498,6498,2906,rokushin gattai godmars juunanasai no densetsu,"Action, Mecha, Sci-Fi, Space",OVA,1.0,6.09,408.0
6499,6499,1037,saint beast seijuu kourin hen,"Action, Fantasy, Magic, Supernatural",TV,6.0,6.09,6177.0
6500,6500,6641,tonari no 801 chan r,"Comedy, Music",OVA,1.0,6.09,1947.0
6501,6501,6809,toshi densetsu monogatari hikiko,Horror,OVA,1.0,6.09,2963.0
6502,6502,4264,ultraviolet code 044,"Action, Sci-Fi",TV,12.0,6.09,3784.0
6503,6503,5920,xanadu dragonslayer densetsu,"Adventure, Comedy, Fantasy",OVA,1.0,6.09,307.0
6504,6504,19397,zettai bouei leviathan mini takibi gekijou,"Comedy, Fantasy, Magic",Special,13.0,6.09,1203.0
6505,6505,8181,adachi ga hara,Sci-Fi,Movie,1.0,6.08,516.0
6506,6506,6443,aika zero,"Action, Adventure, Comedy, Ecchi",OVA,3.0,6.08,9595.0
6507,6507,294,divergence eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13.0,6.08,7833.0
6508,6508,19521,game over feat hatsune miku,Music,Music,1.0,6.08,1400.0
6509,6509,8252,getter robo movie ,"Action, Mecha, Sci-Fi, Shounen",Movie,1.0,6.08,527.0
6510,6510,9646,goddamn,"Action, Cars, Seinen, Sports",OVA,2.0,6.08,582.0
6511,6511,31064,gunslinger stratos the animation kikan kaze no yukue,"Action, Sci-Fi",ONA,1.0,6.08,1348.0
6512,6512,22497,hello kitty no kaguya hime,"Fantasy, Kids",OVA,1.0,6.08,176.0
6513,6513,12971,himitsu no akko chan umi da obake da natsu matsuri,"Magic, Shoujo",Movie,1.0,6.08,200.0
6514,6514,1947,kikou sennyo rouran,"Action, Fantasy, Mecha",TV,28.0,6.08,1049.0
6515,6515,6993,koneko no rakugaki,Comedy,Movie,1.0,6.08,547.0
6516,6516,1740,naikaku kenryoku hanzai kyousei torishimarikan zaizen joutarou,"Action, Drama, Police, Seinen",TV,11.0,6.08,627.0
6517,6517,321,najica dengeki sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12.0,6.08,9605.0
6518,6518,28247,pankis 2 jigen,"Comedy, Music",TV,24.0,6.08,331.0
6519,6519,6311,sarutobi ecchan,"Comedy, Kids, Magic, School",TV,26.0,6.08,357.0
6520,6520,9239,scoopers,"Action, Sci-Fi",OVA,1.0,6.08,195.0
6521,6521,5293,time slip ichimannen prime rose,"Action, Adventure, Drama, Romance, Sci-Fi",Special,1.0,6.08,584.0
6522,6522,12881,tsuki wa higashi ni hi wa nishi ni operation sanctuary ova,"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4.0,6.08,550.0
6523,6523,23903,tuzki love assassin,"Comedy, Romance",ONA,1.0,6.08,309.0
6524,6524,8707,wakusei robo danguard ace tai konchuu robot gundan,"Mecha, Sci-Fi",Movie,1.0,6.08,232.0
6525,6525,32338,yes bang dream ,Music,Music,1.0,6.06,353.0
6526,6526,5931,ai to ken no camelot mangaka marina time slip jiken,"Adventure, Comedy, Fantasy",OVA,1.0,6.07,348.0
6527,6527,15423,antinotice,Music,Music,1.0,6.07,744.0
6528,6528,3205,cream lemon lemon angel,Ecchi,TV,37.0,6.07,1068.0
6529,6529,3669,duel masters movie 1 yami no shiro no maryuuou,"Adventure, Kids",Movie,1.0,6.07,748.0
6530,6530,3461,gensou jotan ellcia,"Adventure, Fantasy",OVA,4.0,6.07,940.0
6531,6531,9264,hana no ko lunlun konnichiwa sakura no kuni,"Drama, Magic, Shoujo",Movie,1.0,6.07,423.0
6532,6532,11543,hate you,Music,Music,1.0,6.07,1222.0
6533,6533,2465,idol bouei tai hummingbird,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4.0,6.07,825.0
6534,6534,32748,la primavera,Music,Music,1.0,6.07,86.0
6535,6535,13195,misenai namida wa kitto itsuka,"Fantasy, Music",Music,1.0,6.07,279.0
6536,6536,1769,oh super milk chan,"Action, Comedy, Parody, Sci-Fi",TV,12.0,6.07,2757.0
6537,6537,22735,oreca battle,Game,TV,51.0,6.07,1632.0
6538,6538,3095,sono kinisasete yo my my mai,"Comedy, Ecchi, Supernatural",OVA,2.0,6.07,1018.0
6539,6539,24179,strobe light,Music,Music,1.0,6.07,313.0
6540,6540,5640,tabidachi ami shuushou,"Drama, Ecchi, Romance",Movie,1.0,6.07,402.0
6541,6541,13691,taisei kensetsu shin doha kokusai kuukou,Drama,Special,1.0,6.07,1705.0
6542,6542,5263,tomorrow 039 s song,Music,Music,1.0,6.07,507.0
6543,6543,12851,ultraman usa,"Action, Adventure, Sci-Fi",Movie,1.0,6.07,243.0
6544,6544,25875,wake up girl zoo ,Comedy,ONA,10.0,6.07,3308.0
6545,6545,32382,wake up girls no miyagi pr yarasete kudasai ,Drama,Special,1.0,6.1,535.0
6546,6546,2183,ayane chan high kick ,"Comedy, Shounen, Sports",OVA,2.0,6.06,2439.0
6547,6547,29291,behind a smile,"Action, Demons, Music",Music,1.0,6.06,292.0
6548,6548,6419,cinderella express,"Comedy, Ecchi, Romance, Seinen",OVA,1.0,6.06,299.0
6549,6549,7953,defend love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1.0,6.06,1162.0
6550,6550,27417,diabolik lovers ova,"Harem, School, Shoujo, Vampire",OVA,1.0,6.06,13638.0
6551,6551,858,gunparade orchestra,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24.0,6.06,2816.0
6552,6552,31109,hatsukoi monster,"Comedy, Romance, School, Shoujo",TV,12.0,6.06,37238.0
6553,6553,29778,himitsu spark,Music,Music,1.0,6.06,367.0
6554,6554,31035,inferno cop specials,"Action, Comedy",Special,2.0,6.06,755.0
6555,6555,1991,juusou kikou dancougar nova,Mecha,TV,12.0,6.06,3326.0
6556,6556,8667,koi hanabi,"Fantasy, Music",Music,1.0,6.06,235.0
6557,6557,7461,komaneko no christmas maigo ni natta present,"Comedy, Fantasy",Movie,1.0,6.06,207.0
6558,6558,8443,mahou no star magical emi semishigure,"Comedy, Magic, Shoujo",OVA,1.0,6.06,337.0
6559,6559,14045,mangirl ,"Comedy, Slice of Life",TV,13.0,6.05,19015.0
6560,6560,1912,marginal prince gekkeiju no ouji tachi,"Romance, School, Shounen Ai",TV,13.0,6.06,7962.0
6561,6561,10679,maria holic run run riru ran ran rara,"Comedy, Music",Music,1.0,6.06,2778.0
6562,6562,28991,ninja amp soldier,Psychological,Movie,1.0,6.06,166.0
6563,6563,8724,nobiro nobiro daisuki na ki,"Fantasy, Music",Music,1.0,6.06,168.0
6564,6564,31362,osiris no tenbin,"Drama, Supernatural, Thriller",ONA,10.0,6.06,1447.0
6565,6565,31846,puzzle amp dragons cm,"Game, School",ONA,2.0,6.06,696.0
6566,6566,1711,ryuusei sentai musumet,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13.0,6.06,1331.0
6567,6567,6798,saa ikou tamagotchi,Kids,TV,12.0,6.06,487.0
6568,6568,1226,seihou tenshi angel links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13.0,6.06,4817.0
6569,6569,7257,shijin no shougai,"Drama, Fantasy, Psychological",Movie,1.0,6.06,541.0
6570,6570,1148,teito monogatari,"Historical, Horror, Supernatural",OVA,4.0,6.06,3393.0
6571,6571,19133,turning girls,"Comedy, Slice of Life",ONA,7.0,6.06,4588.0
6572,6572,15743,yuugen kaisha jiken file 00 hajimari wa ayashiku mo hanayaka ni,"Adventure, Comedy, Supernatural",Special,1.0,6.06,265.0
6573,6573,33798,cheer danshi recap,"School, Sports",Special,1.0,6.06,2537.0
6574,6574,7771,chiisana jumbo,"Fantasy, Kids, Music",Movie,1.0,6.05,202.0
6575,6575,9274,chou seimeitai transformers beast wars metals convoy daihenshin ,"Action, Mecha, Sci-Fi, Super Power",Movie,1.0,6.05,389.0
6576,6576,4158,dore dore no uta,Music,Music,1.0,6.05,1658.0
6577,6577,5785,g 9,Fantasy,OVA,1.0,6.05,1693.0
6578,6578,18109,glass no kamen desu ga the movie onna spy no koi murasaki no bara wa kiken na kaori ,"Comedy, Parody",Movie,1.0,6.05,433.0
6579,6579,3157,guardian hearts power up ,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4.0,6.05,2402.0
6580,6580,8213,hoka hoka kazoku,Comedy,TV,1428.0,6.05,194.0
6581,6581,3805,kaitou tenshi twin angel,Magic,OVA,2.0,6.05,3442.0
6582,6582,3264,lemon angel 1988 ii ,Ecchi,TV,8.0,6.05,462.0
6583,6583,275,love love ,"Comedy, Ecchi, Harem, Romance",TV,9.0,6.05,15114.0
6584,6584,361,memories off,"Drama, Romance",OVA,3.0,6.05,4488.0
6585,6585,32898,mobile suit gundam 0083 stardust memory picture drama uchuu no kagerou 2,"Action, Mecha, Space",Special,1.0,6.05,269.0
6586,6586,20961,parol no miraijima,"Action, Adventure, Fantasy",Movie,1.0,6.05,1541.0
6587,6587,1098,samurai girl real bout high school,"Adventure, Comedy, Fantasy, Shounen",TV,13.0,6.05,6689.0
6588,6588,1378,sengoku kitan youtouden soushuuhen,"Action, Martial Arts, Samurai",Movie,1.0,6.05,3110.0
6589,6589,1227,shuten douji,"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4.0,6.05,1036.0
6590,6590,8176,teinenpi shoujo haiji,Comedy,ONA,8.0,6.05,216.0
6591,6591,30909,vivi,"Adventure, Fantasy, Music, Romance",Music,1.0,6.05,134.0
6592,6592,366,aika,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7.0,6.04,17545.0
6593,6593,1351,angel cop,"Action, Police, Sci-Fi",OVA,6.0,6.04,5663.0
6594,6594,1268,aquarian age saga ii don 039 t forget me ,"Action, Drama, Super Power",OVA,1.0,6.04,2332.0
6595,6595,33548,babyshiba,Comedy,Special,6.0,6.04,129.0
6596,6596,2607,birth,"Action, Adventure, Comedy, Sci-Fi",OVA,1.0,6.04,2129.0
6597,6597,2292,bouken iczer 3,"Action, Adventure, Sci-Fi",OVA,6.0,6.04,1218.0
6598,6598,12157,busou chuugakusei basket army,"Action, Military",ONA,5.0,6.04,4046.0
6599,6599,5918,deimos no hanayome ran no kumikyoku,"Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1.0,6.04,2030.0
6600,6600,2065,gall force new era,"Action, Mecha, Military, Sci-Fi, Space",OVA,2.0,6.04,950.0
6601,6601,18557,high school agent,"Action, Drama, Military",OVA,2.0,6.04,219.0
6602,6602,11043,install pilot,"Action, Sci-Fi, Shounen",Special,1.0,6.04,456.0
6603,6603,307,kerokko demetan,"Comedy, Fantasy, Kids",TV,39.0,6.04,533.0
6604,6604,1908,lesson xx,"Romance, Shounen Ai",OVA,1.0,6.04,4574.0
6605,6605,9878,licca chan to yamaneko hoshi no tabi,"Adventure, Fantasy, Kids, Magic",OVA,1.0,6.04,189.0
6606,6606,31631,monster hunter stories ride on,Fantasy,TV,48.0,6.03,6848.0
6607,6607,3480,nayuta,"Action, Sci-Fi, Shoujo",OVA,1.0,6.04,549.0
6608,6608,13673,otome nadeshiko koi techou,"Historical, Shoujo",OVA,1.0,6.04,3074.0
6609,6609,32961,regalia the three sacred stars,"Action, Mecha, Sci-Fi",TV,13.0,6.03,16766.0
6610,6610,15769,shining hearts shiawase no pan kokoro ga todoita picture drama,Fantasy,Special,6.0,6.04,1292.0
6611,6611,33775,soul buster,"Action, Samurai",TV,12.0,6.01,11086.0
6612,6612,23679,strange special,"Comedy, Shoujo, Slice of Life",Special,1.0,6.04,1235.0
6613,6613,17965,tetsuwan atom ao kishi no kan,"Action, Mecha, Sci-Fi",Movie,1.0,6.04,282.0
6614,6614,9528,transformers superlink special,"Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1.0,6.04,418.0
6615,6615,6800,transformers scramble city,"Action, Mecha, Sci-Fi, Shounen",OVA,1.0,6.04,792.0
6616,6616,2882,anime oyako gekijou,"Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26.0,6.03,1074.0
6617,6617,15749,chiisana ojisan,Slice of Life,TV,30.0,6.03,478.0
6618,6618,33236,committed red,Music,Music,1.0,6.03,140.0
6619,6619,31018,dd hokuto no ken 2 ichigo aji ,"Comedy, Parody, School, Seinen",TV,12.0,6.03,1695.0
6620,6620,11795,forsaken,"Music, Vampire",Music,1.0,6.03,583.0
6621,6621,24855,girlfriend kari ,"School, Slice of Life",TV,12.0,6.03,24338.0
6622,6622,22835,himegoto,"Comedy, School",TV,13.0,6.03,42129.0
6623,6623,10217,kaitou tenshi twin angel kyun kyun tokimeki paradise ,Magic,TV,12.0,6.03,4669.0
6624,6624,5472,kokoro toshokan communication clips,"Comedy, Drama, Slice of Life",Special,1.0,6.03,455.0
6625,6625,2527,kotetsu no daibouken,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2.0,6.03,1420.0
6626,6626,31793,mahou shoujo nante mou ii desukara ,"Comedy, Magic",TV,12.0,6.03,13654.0
6627,6627,4688,minna agechau ,"Comedy, Ecchi, Romance",OVA,1.0,6.03,690.0
6628,6628,4130,petit eva evangelion school,"Comedy, Parody, School",ONA,24.0,6.03,15734.0
6629,6629,32772,puzzle amp dragons cross,"Game, Kids",TV,2.0,6.03,4369.0
6630,6630,1245,shihaisha no tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1.0,6.03,4377.0
6631,6631,32521,super mario world mario to yoshi no bouken land,"Comedy, Game, Kids",OVA,1.0,6.02,163.0
6632,6632,31790,active raid kidou kyoushuushitsu dai hachi gakari,"Comedy, Mecha, Police, Sci-Fi",TV,12.0,6.02,37993.0
6633,6633,56,avenger,"Adventure, Fantasy, Sci-Fi, Shounen",TV,13.0,6.02,12286.0
6634,6634,1665,babel nisei 1992 ,"Action, Mecha, Sci-Fi",OVA,4.0,6.02,1074.0
6635,6635,4522,bounty hunter the hard,"Action, Police",OVA,1.0,6.02,430.0
6636,6636,18599,chocotan ,"Comedy, Shoujo",Special,1.0,6.02,2923.0
6637,6637,3763,chouon senshi borgman lovers rain,"Action, Demons, Sci-Fi, Shounen",Movie,1.0,6.02,404.0
6638,6638,17397,cyclops shoujo saipuu,"Comedy, Ecchi, School, Slice of Life",ONA,12.0,6.02,15329.0
6639,6639,2382,firestorm,"Action, Mecha, Military, Sci-Fi",TV,26.0,6.02,615.0
6640,6640,1623,g on riders,"Action, Comedy, School, Sci-Fi",TV,13.0,6.02,2606.0
6641,6641,4210,gokiburi tachi no tasogare,"Drama, Military",Movie,1.0,6.02,794.0
6642,6642,16317,ishida to asakura,"Comedy, School, Seinen",TV,12.0,6.02,9800.0
6643,6643,3267,kingdom of chaos born to kill,Fantasy,OVA,4.0,6.02,496.0
6644,6644,28959,kizuna special ,"Drama, Romance, Slice of Life",Special,1.0,6.02,394.0
6645,6645,5415,la rose de versailles,"Drama, Historical, Military, Romance, Shoujo Ai, Slice of Life",Special,1.0,6.02,1812.0
6646,6646,32695,match shoujo,,ONA,1.0,6.02,242.0
6647,6647,9087,mobile suit sd gundam musha knight commando,"Action, Comedy, Fantasy, Mecha, Parody",Movie,2.0,6.02,860.0
6648,6648,29323,oyaji no imo no kamisama ,Slice of Life,Special,1.0,6.02,202.0
6649,6649,1643,sailor victory,"Action, Comedy, Mecha, Sci-Fi",OVA,2.0,6.02,801.0
6650,6650,1625,soul link special,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1.0,6.02,1973.0
6651,6651,16506,three monks,Music,Movie,1.0,6.02,196.0
6652,6652,3685,4 day weekend,Music,Music,1.0,6.01,1712.0
6653,6653,32750,ashita e mukau hito,Music,Music,1.0,6.02,105.0
6654,6654,6189,baton,"Adventure, Sci-Fi",Movie,3.0,6.01,1482.0
6655,6655,17127,chokkyuu hyoudai robot anime straight title,"Comedy, Mecha",TV,12.0,6.01,1399.0
6656,6656,32139,du an,"Music, Psychological",Music,1.0,6.01,419.0
6657,6657,9732,full moon party,Music,Music,1.0,6.01,1020.0
6658,6658,824,guardian hearts,"Comedy, Ecchi, Magic, Romance, School",OVA,6.0,6.01,5409.0
6659,6659,22983,hipira kun ona,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2.0,6.01,318.0
6660,6660,30133,ima futari no michi,Drama,Special,1.0,6.01,352.0
6661,6661,9045,jack to mame no ki 1989 ,"Adventure, Dementia, Kids",OVA,1.0,6.01,630.0
6662,6662,17141,kara the animation,Action,TV,5.0,6.01,572.0
6663,6663,16636,kotoura san haruka no heya,"Comedy, School",ONA,6.0,6.01,9641.0
6664,6664,7915,otaku no seiza,"Comedy, Parody",OVA,2.0,6.01,378.0
6665,6665,1644,princess rouge,"Fantasy, Romance",OVA,2.0,6.01,1025.0
6666,6666,14347,ryo,"Action, Drama, Historical, Samurai",Movie,1.0,6.01,8687.0
6667,6667,8706,sos tv walpurgis night fever,"Comedy, Sci-Fi",ONA,11.0,6.01,422.0
6668,6668,5090,techno police 21c,"Action, Mecha, Police, Sci-Fi",Movie,1.0,6.01,402.0
6669,6669,10701,ulysses 31 pilot,"Action, Adventure, Sci-Fi, Space",Special,1.0,6.01,218.0
6670,6670,15133,aoi sekai no chuushin de,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3.0,6.0,25693.0
6671,6671,31318,comet lucifer,"Action, Adventure, Fantasy, Mecha",TV,12.0,6.0,66659.0
6672,6672,7139,gdleen,"Fantasy, Sci-Fi",OVA,1.0,6.0,408.0
6673,6673,8333,kodomo no keijijougaku,Fantasy,ONA,1.0,6.0,543.0
6674,6674,24275,medamayaki no kimi itsu tsubusu ,"Comedy, Seinen",Special,4.0,6.0,712.0
6675,6675,31738,nanairo kakumei,"Comedy, School, Shoujo",Special,3.0,6.0,477.0
6676,6676,21641,planet valkyrie,"Action, Music",ONA,1.0,6.0,883.0
6677,6677,8241,rio rainbow gate ,"Comedy, Ecchi, Game",TV,13.0,6.0,22396.0
6678,6678,11763,sekai de ichiban tsuyoku naritai ,"Action, Ecchi, Sports",TV,12.0,6.0,26513.0
6679,6679,12133,sekai kei sekai ron,"Psychological, Sci-Fi",OVA,1.0,6.0,644.0
6680,6680,3498,shin onimusha dawn of dreams the story,"Action, Demons, Historical, Martial Arts, Samurai",OVA,1.0,6.0,695.0
6681,6681,2616,sora iro no tane,Kids,Special,1.0,6.0,2016.0
6682,6682,9393,t p sakura time paladin sakura,"Action, Magic",OVA,2.0,6.0,2784.0
6683,6683,10545,the epic of zektbach,"Action, Fantasy, Supernatural",OVA,1.0,6.0,2792.0
6684,6684,20913,6 princess,"Magic, Music",Music,1.0,5.99,1807.0
6685,6685,982,cosplay complex,"Comedy, Ecchi, Parody, School",OVA,3.0,5.99,8706.0
6686,6686,9409,d 1 devastator,"Mecha, Sci-Fi",OVA,2.0,5.99,320.0
6687,6687,30289,dededen,Slice of Life,Special,5.0,5.99,158.0
6688,6688,17733,dibetagurashi ahiru no seikatsu,"Comedy, Slice of Life",TV,39.0,5.99,586.0
6689,6689,1928,early reins,"Action, Adventure, Seinen",OVA,1.0,5.99,1902.0
6690,6690,4012,first squad,"Action, Music",Music,1.0,5.99,4946.0
6691,6691,24975,ghibli ga ippai special short short,Slice of Life,Special,10.0,5.99,733.0
6692,6692,5501,gun x sword san,"Action, Dementia, Parody",Special,13.0,5.99,2168.0
6693,6693,1220,hoshizora kiseki,"Romance, Sci-Fi",ONA,1.0,5.99,7674.0
6694,6694,2072,idol project,"Adventure, Comedy, Music",OVA,4.0,5.99,958.0
